Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,290,0.874284,281.643,513.536,1709.168,3301.588,159.466,269.838,475.311,36.752,31.671,5.320,16.000,-8.334,33.520,16.004,2.382,5.081,26.351,3.232,20.748,34.370,24.334,33.713,22.120,11.765,22.317,19.145,22.275,11.594,10.354,11.397,14.568,11.438,12.407,11.406,-3.918,-4.287,-4.316
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,291,0.875284,281.406,496.420,1699.816,3289.826,168.411,335.682,504.344,36.521,28.578,5.791,13.568,-7.844,32.073,13.584,0.542,7.943,22.787,4.449,22.938,35.979,21.411,33.326,20.584,12.964,21.662,19.154,21.540,12.742,7.621,11.664,14.172,11.786,12.823,10.850,-23.307,-23.614,-23.637
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,292,0.876284,280.804,475.228,1659.155,3321.424,182.584,522.707,564.269,36.450,24.719,6.305,10.693,-8.168,30.497,10.860,-1.407,11.731,18.414,5.953,25.590,37.857,18.861,33.081,18.620,14.461,21.177,20.712,22.002,14.462,4.159,11.904,12.369,11.079,13.706,10.444,-46.242,-46.493,-46.511
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,293,0.877284,279.983,454.037,1618.494,3353.023,196.758,709.732,624.193,36.460,19.852,7.617,8.464,-8.598,28.713,8.094,-3.289,16.608,12.234,7.747,28.366,39.749,17.062,32.941,15.522,16.955,20.447,20.996,22.393,17.419,-1.432,12.495,11.946,10.548,13.156,10.178,-71.476,-71.677,-71.690
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,294,0.878284,279.161,432.845,1577.833,3384.622,210.931,896.758,684.117,36.508,24.989,7.547,6.312,-8.689,26.914,5.500,-4.961,11.519,17.442,9.594,31.008,41.469,15.001,32.873,22.348,18.234,19.667,20.779,22.865,10.525,4.113,13.206,12.094,10.008,14.309,10.043,-97.762,-97.917,-97.927
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,295,0.879284,278.340,411.653,1537.172,3416.221,225.105,1083.783,744.042,36.599,24.308,7.532,4.584,-8.715,17.750,2.831,-6.402,12.291,16.777,18.849,33.768,43.001,13.299,32.902,23.287,19.676,11.488,20.050,23.449,9.615,3.611,21.414,12.852,9.453,15.758,10.031,-123.850,-123.965,-123.972
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,296,0.880284,277.519,390.462,1496.511,3447.820,239.278,1270.808,803.966,36.694,24.501,7.591,1.359,-8.634,30.594,-0.463,-7.611,12.192,16.910,6.100,37.157,44.304,9.994,33.015,25.044,21.241,25.280,18.380,24.149,7.971,3.803,7.735,14.636,8.867,14.368,10.131,-148.493,-148.572,-148.578
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,297,0.881284,276.698,369.270,1455.849,3479.418,253.452,1457.833,863.890,36.732,25.001,7.151,1.132,-8.300,30.613,1.946,-8.756,11.730,17.850,6.119,34.786,45.487,9.432,33.187,27.060,22.304,26.208,22.167,24.802,6.128,4.755,6.979,11.020,8.385,15.194,10.334,-170.444,-170.492,-170.495
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,1,0.456844,346.728,907.216,1818.322,3222.593,325.911,1132.972,1149.713,35.530,32.763,14.417,19.856,13.073,30.581,18.525,19.960,2.767,18.346,4.949,17.005,15.570,6.783,34.042,25.816,12.833,19.574,22.432,34.678,8.226,12.983,14.468,11.610,-0.636,12.319,11.099,-68.374,-67.680,-68.465
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,2,0.457844,346.355,730.037,1733.992,3137.258,255.318,972.319,1284.370,37.708,36.083,16.677,20.538,12.049,36.083,20.263,19.361,1.625,19.406,1.625,17.445,18.347,8.488,35.443,25.613,19.765,25.337,27.136,39.446,9.830,5.848,10.106,8.308,-4.003,13.900,6.379,-44.646,-43.842,-44.754
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,3,0.458844,345.981,674.351,1667.201,3101.679,221.575,857.958,1202.630,39.690,39.012,20.014,22.187,10.825,39.012,19.048,18.610,0.678,18.998,0.678,20.642,21.080,11.362,36.986,27.965,24.159,27.818,26.167,40.267,9.021,3.806,9.169,10.820,-3.281,14.133,2.225,-23.543,-22.652,-23.666
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,4,0.459844,345.608,674.615,1608.487,3089.014,204.803,764.915,1021.233,41.481,41.589,23.695,23.294,10.834,41.589,25.543,18.396,-0.108,17.894,-0.108,15.938,23.085,12.460,38.713,29.736,27.071,29.594,31.361,39.471,8.978,2.664,9.119,7.352,-0.758,13.223,-0.642,-6.276,-5.332,-6.410
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,5,0.460844,345.234,674.880,1549.772,3076.350,188.031,671.872,839.836,43.547,44.081,26.735,22.285,7.070,44.081,26.149,18.497,-0.534,17.347,-0.534,17.399,25.051,15.215,40.713,31.338,29.179,31.203,30.503,38.726,9.375,2.159,9.511,10.210,1.987,14.137,-1.543,5.981,6.936,5.839
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,6,0.461844,344.861,675.144,1491.058,3063.685,171.259,578.829,658.439,45.339,46.242,29.249,20.977,4.097,46.242,29.249,18.586,-0.903,16.993,-0.903,16.090,26.753,16.879,42.437,32.511,30.560,32.380,31.934,37.569,9.926,1.951,10.056,10.503,4.868,16.108,-1.374,13.852,14.772,13.705
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,7,0.462844,344.488,675.408,1432.344,3051.021,154.487,485.786,477.042,46.893,48.123,31.461,21.786,1.872,48.123,31.461,18.620,-1.230,16.663,-1.230,15.432,28.273,19.914,43.919,33.288,31.417,33.161,32.203,35.685,10.632,1.871,10.759,11.717,8.234,16.998,-0.852,18.454,19.299,18.303
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,8,0.463844,344.114,675.673,1373.629,3038.356,137.715,392.743,295.645,48.199,49.746,33.383,22.304,-0.805,49.746,33.383,20.142,-1.547,16.363,-1.547,14.816,28.057,23.109,45.150,33.663,31.859,33.538,31.804,33.945,11.487,1.804,11.612,13.346,11.206,16.763,-0.051,20.378,21.117,20.225
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,9,0.464844,343.741,676.428,1340.191,3033.010,126.325,329.587,189.681,49.302,51.127,35.022,22.941,-1.983,51.127,35.022,21.591,-1.825,16.105,-1.825,14.281,27.711,24.924,46.213,34.096,32.478,33.988,31.610,32.059,12.117,1.618,12.225,14.603,14.155,17.653,0.956,20.217,20.830,20.064
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,10,0.465844,343.368,677.822,1339.625,3037.182,121.933,305.300,181.817,50.245,52.318,36.484,23.634,-2.474,52.318,36.484,22.888,-2.073,15.834,-2.073,13.761,27.357,26.108,47.164,34.895,33.243,34.822,32.373,33.010,12.269,1.651,12.342,14.791,14.154,16.624,2.094,18.563,19.037,18.412
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,11,0.466844,342.994,679.217,1339.058,3041.354,117.541,281.013,173.954,51.014,53.328,37.787,23.900,-4.087,53.328,37.787,23.980,-2.314,15.540,-2.314,13.226,27.034,27.987,47.942,35.507,33.797,35.466,32.919,33.739,12.434,1.710,12.476,15.022,14.203,20.927,3.290,16.009,16.342,15.860
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,12,0.467844,342.621,680.611,1338.492,3045.526,113.150,256.726,166.091,51.632,54.169,38.956,24.068,-6.135,54.169,38.956,24.873,-2.537,15.214,-2.537,12.676,26.759,30.203,48.569,35.947,34.156,35.929,33.265,34.250,12.622,1.792,12.640,15.305,14.320,17.699,4.470,13.149,13.346,13.002
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,13,0.468844,342.247,682.005,1337.926,3049.698,108.758,232.439,158.227,52.133,54.870,40.052,24.434,-5.980,54.870,40.052,25.536,-2.736,14.818,-2.736,12.082,26.598,30.414,49.081,36.243,34.371,36.240,33.458,34.511,12.838,1.872,12.841,15.622,14.570,17.584,5.560,10.573,10.651,10.430
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,14,0.469844,341.874,683.399,1337.359,3053.870,104.366,208.152,150.364,52.509,55.436,41.066,24.571,-2.789,55.436,41.066,25.969,-2.927,14.370,-2.927,11.444,26.540,27.360,49.467,36.403,34.419,36.403,33.473,34.519,13.064,1.984,13.063,15.993,14.947,16.744,6.487,8.875,8.858,8.736
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,15,0.470844,341.483,684.549,1336.967,3056.266,100.753,185.754,144.682,52.769,55.879,42.016,24.856,-3.404,55.879,42.016,26.187,-3.110,13.863,-3.110,10.753,26.581,28.260,49.736,36.512,34.380,36.503,33.402,34.408,13.225,2.132,13.233,16.334,15.328,16.575,7.179,8.613,8.534,8.477
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,16,0.471844,341.015,684.619,1337.347,3050.820,100.580,171.698,148.628,52.939,56.216,42.905,25.357,-2.707,56.216,42.905,26.191,-3.277,13.311,-3.277,10.034,26.748,28.065,49.915,36.836,34.546,36.818,33.615,34.598,13.079,2.290,13.098,16.301,15.318,18.559,7.677,8.910,8.796,8.778
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,17,0.472844,340.547,684.689,1337.727,3045.374,100.406,157.642,152.575,53.018,56.453,43.711,25.677,-2.426,56.453,43.711,25.977,-3.436,12.742,-3.436,9.307,27.040,28.103,50.003,37.065,34.570,37.033,33.685,34.564,12.938,2.495,12.970,16.318,15.439,18.172,8.050,9.161,9.030,9.036
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,18,0.473844,340.080,684.760,1338.106,3039.927,100.233,143.585,156.522,53.022,56.602,44.431,25.497,-2.501,56.602,44.431,25.780,-3.580,12.171,-3.580,8.592,27.242,27.998,50.016,37.209,34.438,37.160,33.599,34.540,12.807,2.771,12.856,16.417,15.476,18.445,8.332,9.378,9.245,9.260
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,19,0.474844,339.612,684.830,1338.486,3034.481,100.059,129.529,160.469,52.985,56.677,45.036,25.796,-2.924,56.677,45.036,25.418,-3.691,11.640,-3.691,7.949,27.567,28.721,49.988,37.284,34.108,37.214,33.316,34.346,12.704,3.176,12.774,16.672,15.643,18.775,8.557,9.571,9.447,9.461
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,20,0.475844,339.144,684.900,1338.865,3029.035,99.886,115.473,164.416,52.905,56.690,45.530,26.337,-3.710,56.690,45.530,24.741,-3.785,11.160,-3.785,7.375,28.164,30.047,49.917,37.301,33.560,37.207,32.817,33.831,12.616,3.741,12.710,17.100,16.086,19.848,8.760,9.752,9.644,9.650
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,21,0.476844,338.676,684.970,1339.245,3023.589,99.712,101.417,168.363,52.795,56.660,45.920,27.441,-4.794,56.660,45.920,24.076,-3.864,10.739,-3.864,6.875,28.719,32.235,49.817,37.279,32.779,37.158,32.085,33.322,12.538,4.500,12.659,17.732,16.495,16.683,8.975,9.933,9.845,9.838
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,22,0.477844,338.208,685.019,1338.707,3018.827,100.395,97.594,199.848,52.693,56.602,46.185,28.425,-5.416,56.602,46.185,23.592,-3.909,10.417,-3.909,6.508,29.101,33.841,49.724,37.303,32.641,37.154,32.009,34.293,12.420,4.663,12.570,17.715,15.431,17.055,9.236,10.123,10.057,10.035
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,23,0.478844,337.741,685.067,1338.104,3014.112,101.139,94.487,233.257,52.582,56.525,47.054,28.844,-5.020,56.525,47.054,22.832,-3.943,9.471,-3.943,5.528,29.750,33.864,49.623,37.315,33.157,37.135,32.589,34.843,12.307,4.159,12.487,17.033,14.780,17.980,9.578,10.335,10.289,10.253
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,24,0.479844,337.273,685.115,1337.502,3009.398,101.882,91.380,266.667,52.453,56.439,47.771,31.724,-4.694,56.439,47.771,22.522,-3.985,8.668,-3.985,4.683,29.931,36.418,49.504,37.320,33.511,37.108,33.008,35.661,12.184,3.809,12.396,16.495,13.842,17.104,10.035,10.579,10.546,10.501
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,25,0.480844,336.805,685.162,1336.900,3004.683,102.625,88.272,300.076,52.348,56.350,48.333,30.032,-4.155,56.350,48.333,22.690,-4.002,8.016,-4.002,4.015,29.658,34.187,49.408,37.323,33.701,37.076,33.263,36.820,12.084,3.623,12.332,16.145,12.588,17.172,10.639,10.866,10.838,10.790
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,26,0.481844,336.337,685.210,1336.297,2999.969,103.368,85.165,333.485,52.241,56.260,48.741,30.685,-2.130,56.260,48.741,22.693,-4.019,7.519,-4.019,3.500,29.548,32.815,49.311,37.328,33.726,37.045,33.352,37.705,11.983,3.602,12.266,15.959,11.606,19.076,11.373,11.171,11.142,11.095
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,27,0.482844,335.869,685.258,1335.695,2995.254,104.111,82.058,366.895,52.130,56.373,49.021,31.252,-5.146,56.373,49.021,22.572,-4.243,7.352,-4.243,3.109,29.558,36.398,49.209,37.535,33.611,37.214,33.301,38.377,11.674,3.925,11.995,15.908,10.831,19.785,12.204,11.480,11.449,11.403
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,28,0.483844,335.401,687.658,1334.994,2998.009,107.477,84.618,372.156,52.042,56.451,49.176,31.789,-4.561,56.451,49.176,22.408,-4.409,7.275,-4.409,2.867,29.634,36.350,49.152,37.966,33.870,37.511,33.631,38.303,11.186,4.096,11.641,15.520,10.848,19.514,13.116,11.798,11.765,11.720
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,29,0.484844,334.934,691.142,1334.248,3004.203,112.050,89.787,364.456,51.947,56.494,49.213,32.186,-4.598,56.494,49.213,22.282,-4.547,7.281,-4.547,2.735,29.666,36.784,49.096,38.480,34.230,37.833,34.054,37.963,10.616,4.250,11.263,15.042,11.133,19.583,14.093,12.131,12.096,12.050
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,30,0.485844,334.488,694.626,1333.502,3010.397,116.623,94.957,356.755,51.851,56.509,49.165,32.482,-4.585,56.509,49.165,22.256,-4.658,7.344,-4.658,2.687,29.595,37.067,49.038,38.958,34.492,38.113,34.363,37.719,10.080,4.466,10.924,14.675,11.319,19.779,15.120,12.485,12.445,12.400
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,31,0.486844,334.143,698.109,1332.756,3016.591,121.196,100.127,349.054,51.766,56.509,49.032,32.728,-4.420,56.509,49.032,22.403,-4.743,7.477,-4.743,2.734,29.363,37.149,48.988,39.397,34.665,38.365,34.562,37.644,9.591,4.732,10.623,14.426,11.344,19.931,16.179,12.863,12.820,12.774
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,32,0.487844,333.797,701.593,1332.010,3022.785,125.769,105.296,341.353,51.669,56.496,48.814,32.843,-4.056,56.496,48.814,22.721,-4.828,7.682,-4.828,2.854,28.947,36.898,48.925,39.810,34.733,38.591,34.652,37.736,9.115,5.077,10.334,14.273,11.190,20.256,17.255,13.272,13.224,13.177
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,33,0.488844,333.451,705.077,1331.264,3028.979,130.342,110.466,333.652,51.574,56.470,48.546,32.840,-3.823,56.470,48.546,23.182,-4.896,7.923,-4.896,3.028,28.393,36.663,48.865,40.194,34.733,38.793,34.672,37.966,8.672,5.461,10.073,14.194,10.900,21.428,18.332,13.717,13.665,13.616
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,34,0.489844,333.105,708.886,1330.078,3033.702,134.844,116.360,320.708,51.480,56.439,48.230,32.758,-3.629,56.439,48.230,23.743,-4.958,8.208,-4.958,3.250,27.737,36.388,48.806,40.565,34.718,38.964,34.662,38.138,8.241,5.847,9.842,14.144,10.668,21.926,19.393,14.202,14.145,14.095
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,35,0.490844,332.759,713.119,1328.320,3036.511,139.254,123.196,300.943,51.376,56.397,47.866,32.586,-4.321,56.397,47.866,24.338,-5.021,8.531,-5.021,3.509,27.038,36.907,48.739,40.921,34.693,39.099,34.628,38.119,7.817,6.228,9.640,14.111,10.619,21.074,20.426,14.734,14.674,14.621
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,36,0.491844,332.413,717.351,1326.562,3039.320,143.663,130.032,281.178,51.279,56.339,47.622,32.316,-5.295,56.339,47.622,24.895,-5.060,8.717,-5.060,3.658,26.384,37.611,48.678,41.246,34.761,39.208,34.687,38.026,7.432,6.485,9.471,13.991,10.652,21.454,21.514,15.363,15.298,15.242
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,37,0.492844,332.068,721.584,1324.804,3042.130,148.073,136.868,261.413,51.185,56.273,47.530,31.962,-4.997,56.273,47.530,25.352,-5.087,8.743,-5.087,3.655,25.834,36.959,48.619,41.547,34.958,39.300,34.874,37.789,7.072,6.589,9.319,13.745,10.830,21.283,22.680,16.088,16.019,15.960
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,38,0.493844,331.722,725.817,1323.046,3044.939,152.483,143.705,241.648,51.085,56.198,47.440,31.578,-5.003,56.198,47.440,25.668,-5.113,8.758,-5.113,3.645,25.417,36.581,48.553,41.824,35.135,39.376,35.041,37.362,6.730,6.689,9.178,13.512,11.192,20.620,23.892,16.879,16.806,16.743
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,39,0.494844,331.376,730.049,1321.288,3047.748,156.893,150.541,221.883,50.996,56.110,47.336,31.163,-4.848,56.110,47.336,25.846,-5.114,8.774,-5.114,3.660,25.149,36.011,48.497,42.072,35.278,39.431,35.175,36.739,6.425,6.794,9.067,13.323,11.758,22.037,25.118,17.708,17.630,17.564
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,40,0.495844,331.030,734.215,1319.746,3049.701,161.377,157.435,205.389,50.903,56.013,47.233,30.690,-4.715,56.013,47.233,25.880,-5.110,8.781,-5.110,3.670,25.023,35.404,48.438,42.299,35.406,39.478,35.299,36.033,6.138,6.894,8.960,13.139,12.405,21.693,26.326,18.545,18.461,18.391
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,41,0.496844,330.684,738.089,1319.161,3047.876,166.191,164.589,203.336,50.809,55.907,47.124,30.243,-4.509,55.907,47.124,25.759,-5.098,8.783,-5.098,3.685,25.050,34.752,48.375,42.505,35.521,39.537,35.435,35.715,5.870,6.985,8.839,12.940,12.660,23.231,27.483,19.360,19.271,19.196
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,42,0.497844,330.338,741.962,1318.577,3046.051,171.005,171.742,201.283,50.723,55.789,47.009,29.793,-4.040,55.789,47.009,26.246,-5.065,8.779,-5.065,3.714,24.477,33.833,48.321,42.685,35.614,39.576,35.550,36.007,5.636,7.071,8.745,12.771,12.314,22.963,28.558,20.123,20.030,19.948
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,43,0.498844,329.993,745.835,1317.992,3044.226,175.819,178.896,199.229,50.626,55.663,46.899,29.218,-4.220,55.663,46.899,26.605,-5.037,8.764,-5.037,3.727,24.021,33.437,48.254,42.845,35.698,39.602,35.653,36.168,5.409,7.147,8.652,12.601,12.086,21.650,29.517,20.805,20.707,20.619
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,44,0.499844,329.647,749.708,1317.407,3042.400,180.633,186.049,197.176,50.529,55.528,46.776,28.612,-4.549,55.528,46.776,26.771,-4.999,8.753,-4.999,3.753,23.758,33.161,48.187,42.984,35.757,39.612,35.730,36.137,5.203,7.228,8.575,12.457,12.050,21.200,30.330,21.376,21.274,21.177
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,45,0.500844,329.306,753.581,1316.822,3040.575,185.447,193.202,195.123,50.440,55.382,46.647,27.973,-4.757,55.382,46.647,26.754,-4.942,8.735,-4.942,3.793,23.687,32.731,48.128,43.100,35.798,39.604,35.789,35.921,5.028,7.302,8.524,12.339,12.207,22.967,30.964,21.808,21.702,21.596
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,46,0.501844,328.987,757.454,1316.237,3038.750,190.261,200.356,193.070,50.380,55.228,46.519,27.106,-4.572,55.228,46.519,26.538,-4.848,8.709,-4.848,3.861,23.841,31.678,48.096,43.195,35.830,39.583,35.836,35.506,4.900,7.366,8.513,12.260,12.589,25.237,31.411,22.108,22.000,21.880
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,47,0.502844,328.668,760.009,1315.159,3041.245,194.783,208.538,195.185,50.343,55.066,46.369,26.138,-3.860,55.066,46.369,26.302,-4.722,8.697,-4.722,3.974,24.041,29.998,48.081,43.229,35.920,39.564,35.931,35.332,4.852,7.308,8.517,12.150,12.749,22.483,31.697,22.305,22.193,22.058
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,48,0.503844,328.349,762.471,1314.047,3044.042,199.284,216.792,197.591,50.300,54.897,46.217,25.162,-2.947,54.897,46.217,26.587,-4.597,8.679,-4.597,4.082,23.713,28.108,48.058,43.246,36.003,39.534,36.017,35.695,4.811,7.244,8.524,12.041,12.363,21.111,31.852,22.416,22.301,22.147
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,49,0.504844,328.030,764.934,1312.935,3046.839,203.785,225.046,199.998,50.278,54.724,46.070,24.048,-2.529,54.724,46.070,26.773,-4.445,8.654,-4.445,4.208,23.505,26.577,48.057,43.255,36.076,39.496,36.094,35.959,4.802,7.178,8.561,11.963,12.098,23.288,31.905,22.457,22.341,22.168
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,50,0.505844,327.711,767.397,1311.823,3049.636,208.286,233.299,202.404,50.241,54.544,45.892,23.127,-1.771,54.544,45.892,26.891,-4.303,8.653,-4.303,4.349,23.350,24.897,48.040,43.251,36.107,39.448,36.129,36.153,4.789,7.144,8.592,11.912,11.887,22.864,31.884,22.449,22.330,22.137
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,51,0.506844,327.392,769.859,1310.711,3052.433,212.788,241.553,204.810,50.195,54.361,45.716,22.693,-3.058,54.361,45.716,26.954,-4.166,8.646,-4.166,4.480,23.241,25.751,48.014,43.239,36.129,39.392,36.154,36.291,4.775,7.110,8.622,11.860,11.724,21.914,31.819,22.407,22.286,22.075
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,52,0.507844,327.073,772.322,1309.599,3055.230,217.289,249.807,207.216,50.171,54.178,45.544,22.536,-4.605,54.178,45.544,26.961,-4.007,8.634,-4.007,4.627,23.210,27.142,48.010,43.222,36.146,39.333,36.175,36.371,4.788,7.076,8.677,11.836,11.639,22.091,31.738,22.351,22.227,21.999
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,53,0.508844,326.754,775.552,1308.033,3055.295,220.546,257.573,206.752,50.131,53.990,45.330,22.633,-5.865,53.990,45.330,26.915,-3.858,8.660,-3.858,4.801,23.216,28.498,47.992,43.190,36.072,39.197,36.095,36.248,4.802,7.118,8.794,11.897,11.744,23.552,31.670,22.297,22.171,21.930
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,54,0.509844,326.435,779.135,1306.257,3054.101,223.231,265.114,204.965,50.083,53.803,45.118,22.876,-6.869,53.803,45.118,26.821,-3.720,8.685,-3.720,4.964,23.262,29.745,47.964,43.154,35.976,39.030,35.987,36.006,4.810,7.178,8.934,11.977,11.958,22.952,31.644,22.264,22.136,21.885
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,55,0.510844,326.116,782.718,1304.481,3052.908,225.915,272.655,203.178,50.056,53.625,44.914,22.856,-7.346,53.625,44.914,26.671,-3.569,8.711,-3.569,5.142,23.385,30.201,47.958,43.123,35.879,38.871,35.880,35.708,4.835,7.244,9.087,12.079,12.250,21.686,31.688,22.269,22.137,21.883
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,56,0.511844,325.797,786.302,1302.705,3051.715,228.599,280.195,201.391,50.015,53.450,44.650,22.541,-8.011,53.450,44.650,26.454,-3.435,8.800,-3.435,5.365,23.561,30.552,47.938,43.092,35.717,38.714,35.706,35.343,4.846,7.375,9.224,12.232,12.595,22.318,31.760,22.274,22.139,21.886
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,57,0.512844,325.478,789.885,1300.929,3050.522,231.284,287.736,199.604,49.965,53.289,44.374,21.989,-8.876,53.289,44.374,26.198,-3.324,8.914,-3.324,5.591,23.767,30.865,47.909,43.071,35.536,38.570,35.514,34.938,4.838,7.535,9.339,12.395,12.970,22.365,31.831,22.260,22.121,21.875
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,58,0.513844,325.159,793.468,1299.153,3049.329,233.968,295.277,197.817,49.937,53.150,44.104,20.928,-9.551,53.150,44.104,26.303,-3.213,9.046,-3.213,5.832,23.634,30.480,47.900,43.070,35.355,38.448,35.321,34.894,4.831,7.714,9.453,12.580,13.006,22.527,31.901,22.233,22.091,21.856
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,59,0.514844,324.840,795.887,1296.068,3049.790,236.091,303.760,199.105,49.899,53.021,43.775,19.409,-9.743,53.021,43.775,26.358,-3.122,9.246,-3.122,6.124,23.541,29.152,47.877,43.039,35.188,38.333,35.110,34.996,4.837,7.851,9.543,12.767,12.881,21.759,31.969,22.200,22.053,21.831
